item_id,item_name,category,veg_flag,price,combo_group,substitute_group
1039,Kaju Pista Assorted,Dessert,Veg,150.0,dessert,dessert
1040,Ordinary Sweets Assorted,Dessert,Veg,150.0,dessert,dessert
1041,Bengali Sweets Assorted,Dessert,Veg,150.0,dessert,dessert
1042,Ribbon Pakoda,Sides,Veg,150.0,sides,sides
1043,Onion Pakoda,Sides,Veg,150.0,sides,sides
1044,Cashew Pakoda,Sides,Veg,150.0,sides,sides
1045,Omapodi,Sides,Veg,150.0,sides,sides
1046,Kara Sev,Sides,Veg,150.0,sides,sides
1047,Milagu Sev,Sides,Veg,150.0,sides,sides
1048,Andhra Murukku,Sides,Veg,150.0,sides,sides
1049,Ellu Murrku,Sides,Veg,150.0,sides,sides
1050,Butter Muruku,Sides,Veg,150.0,sides,sides
1051,Karaboondhi,Sides,Veg,150.0,sides,sides
1052,Spl Karaboondhi,Sides,Veg,150.0,sides,sides
1053,Motta Mixture,Sides,Veg,150.0,sides,sides
1054,Dhall Mixture,Sides,Veg,150.0,sides,sides
1055,Navadhanium Mixture,Sides,Veg,150.0,sides,sides
1056,Spl Sada Mixture,Sides,Veg,150.0,sides,sides
1057,Potato Mixture,Sides,Veg,150.0,sides,sides
1058,Hot & Sweet Mixture,Sides,Veg,150.0,sides,sides
1059,Ps4 Mixture,Sides,Veg,150.0,sides,sides
1060,Garlic Murukku,Sides,Veg,150.0,sides,sides
1061,Garlic Mixture,Sides,Veg,150.0,sides,sides
1062,Onion Murukku,Sides,Veg,150.0,sides,sides
1063,Gram Dhall,Sides,Veg,150.0,sides,sides
1064,Andhra Mixture,Sides,Veg,150.0,sides,sides
1065,Nendhram Chips(200 Gms),Sides,Veg,150.0,sides,sides
1066,Thenkuzhal Muruku(200 Gms),Sides,Veg,150.0,sides,sides
1067,Magizham Poo Muruku(200 Gms),Sides,Veg,150.0,sides,sides
1068,Spl Chips Masala(125 Gms),Curry,Veg,150.0,curry,curry
1069,Kai Muruku(200 Gms),Sides,Veg,150.0,sides,sides
1070,Sada Thattai(200 Gms),Sides,Veg,150.0,sides,sides
1071,Pepper Thattai(200 Gms),Sides,Veg,150.0,sides,sides
1072,Somass(5 Pcs),Sides,Veg,150.0,sides,sides
1073,Moong Dhall,Sides,Veg,150.0,sides,sides
1074,Kara Murukku(200 Gms),Sides,Veg,150.0,sides,sides
1075,Mini Garlic Murukku(200 Gms),Sides,Veg,150.0,sides,sides
1076,Mini Onion Murukku (200 Gms),Sides,Veg,150.0,sides,sides
1077,Seerai Pakoda,Sides,Veg,150.0,sides,sides
1078,Sathoor Sev,Sides,Veg,150.0,sides,sides
1079,Ragi Mixture,Sides,Veg,150.0,sides,sides
1080,Corn Flakes Mixture,Sides,Veg,150.0,sides,sides
1081,Nellai Sev,Sides,Veg,150.0,sides,sides
1082,Nice Mixture,Sides,Veg,150.0,sides,sides
1083,Potato Chips Masala(100 Gms),Curry,Veg,150.0,curry,curry
1084,Potato Chips Salt(100 Gms),Sides,Veg,150.0,sides,sides
1085,Sesame Roll(200 Gms),Sides,Veg,150.0,sides,sides
1086,Vendakkai Chips(125Gm),Sides,Veg,150.0,sides,sides
1087,Spl Cookies(200 Gms),Sides,Veg,150.0,sides,sides
1088,Seedai(200 Gms),Sides,Veg,150.0,sides,sides
1089,Big Thattai,Sides,Veg,150.0,sides,sides
1090,Pavakkai Chips(100 Gms),Sides,Veg,150.0,sides,sides
1091,Bombay Lakkadi (250 Gm),Sides,Veg,150.0,sides,sides
1092,Idly Podi(150 Grms),Sides,Veg,150.0,sides,sides
1093,Karuvapillai Thokku(Curry Leaves),Curry,Veg,150.0,curry,curry
1094,Pavakai Thokku,Sides,Veg,150.0,sides,sides
1095,Kongura Thokku(Pulicha Keerai),Sides,Veg,150.0,sides,sides
1096,Kathirikkai Thokku(Brinjal),Sides,Veg,150.0,sides,sides
1097,Pudhina Thokku(Mint),Sides,Veg,150.0,sides,sides
1098,Kothamalli Thokku(Coriander),Sides,Veg,150.0,sides,sides
1099,Manathakkali Thokku,Sides,Veg,150.0,sides,sides
1100,Tomato Thokku(Thakkali),Sides,Veg,150.0,sides,sides
1101,Maa Injee(Mango Ginger),Sides,Veg,150.0,sides,sides
1102,Ginger Pickle(Inji),Sides,Veg,150.0,sides,sides
1103,Gooseberry Pickle(Nellikai),Sides,Veg,150.0,sides,sides
1104,Naarthangai Pickle,Sides,Veg,150.0,sides,sides
1105,Mango Pickle(Manga),Sides,Veg,150.0,sides,sides
1106,Lemon Pickle(Elumichai),Sides,Veg,150.0,sides,sides
1107,Garlic Pickle(Poondu),Sides,Veg,150.0,sides,sides
1108,Puli Kachal,Sides,Veg,150.0,sides,sides
1109,Paruppu Podi(150 Grms),Sides,Veg,150.0,sides,sides
1110,Natural Jaggery,Sides,Veg,150.0,sides,sides
1111,Mini Tiffen(Service 1),Sides,Veg,150.0,sides,sides
1112,Idly (2 Pcs.),Sides,Veg,150.0,sides,sides
1113,Ghee Podi Idly (2 Pcs.),Sides,Veg,150.0,sides,sides
1114,Ghee Pongal(200 Gms),Sides,Veg,150.0,sides,sides
1115,Poori (3 Nos),Sides,Veg,150.0,sides,sides
1116,Kichadi (200 g),Sides,Veg,150.0,sides,sides
1117,Sambar Idly  (2 Pcs.),South Indian,Veg,150.0,south indian,south indian
1118,Mini Idly (14 Pcs.),Sides,Veg,150.0,sides,sides
1119,Idly Vadacurry (2 Pcs.),South Indian,Veg,150.0,south indian,south indian
1120,Sweet Kesari (150 g),Sides,Veg,150.0,sides,sides
1121,Sambar Vadai (1 Pcs.),South Indian,Veg,150.0,south indian,south indian
1122,Curd Vadai (1 Pcs.),South Indian,Veg,150.0,south indian,south indian
1123,Vadacurry(200Gms),South Indian,Veg,150.0,south indian,south indian
1124,Paya Idly,Sides,Veg,150.0,sides,sides
1125,Veg Paya Idly,Sides,Veg,150.0,sides,sides
1126,Appam With Veg Kurma,Sides,Veg,150.0,sides,sides
1127,Medhu Vadai(1pc),South Indian,Veg,150.0,south indian,south indian
1128,Spl. Vadai(1pc),South Indian,Veg,150.0,south indian,south indian
1129,Idiyappam With Coconut Milk,Sides,Veg,150.0,sides,sides
1130,Idiyappam With Veg Kurma,Sides,Veg,150.0,sides,sides
1131,Chola Poori(1pc),Sides,Veg,150.0,sides,sides
1132,Appam With Coconut Milk,Sides,Veg,150.0,sides,sides
1133,Chilly Parotta,Bread,Veg,150.0,bread,bread
1134,Kothu Parotta,Bread,Veg,150.0,bread,bread
1135,Paneer Stuffed Parotta,Curry,Veg,150.0,curry,curry
1136,Mushroom Stuffed Parotta,Bread,Veg,150.0,bread,bread
1137,Dhall Poli (2 Nos),Sides,Veg,150.0,sides,sides
1138,Coconut Poli (2 Nos),Sides,Veg,150.0,sides,sides
1139,Mysore Bonda (3 Nos),Sides,Veg,150.0,sides,sides
1140,Bajji (3 Nos),Sides,Veg,150.0,sides,sides
1141,Kara Kuzhi Paniyaram (4 Nos),Sides,Veg,150.0,sides,sides
1142,Veg Poli (2 Nos),Sides,Veg,150.0,sides,sides
1143,Vegetable Soup,Sides,Veg,150.0,sides,sides
1144,Sweet Corn Soup,Sides,Veg,150.0,sides,sides
1145,Mushroom Soup,Sides,Veg,150.0,sides,sides
1146,Veg Hot And Sour Soup,Sides,Veg,150.0,sides,sides
1147,Baby Corn Golden Fry,Starter,Veg,150.0,starter,starter
1148,Dragon Mushroom,Starter,Veg,150.0,starter,starter
1149,Paneer Pepper Fry,Curry,Veg,150.0,curry,curry
1150,Paneer Pepper Stick,Curry,Veg,150.0,curry,curry
1151,Paneer Honey Finger,Curry,Veg,150.0,curry,curry
1152,Paneer Lolly Pop,Curry,Veg,150.0,curry,curry
1153,Paneer Manchurian,Curry,Veg,150.0,curry,curry
1154,Mushroom Manchurian,Chinese,Veg,150.0,chinese,chinese
1155,Chilly Mushroom,Chinese,Veg,150.0,chinese,chinese
1156,Chilly Gobi,Chinese,Veg,150.0,chinese,chinese
1157,Veg Manchurian,Chinese,Veg,150.0,chinese,chinese
1158,Garlic Paneer,Curry,Veg,150.0,curry,curry
1159,Ginger Paneer,Curry,Veg,150.0,curry,curry
1160,Ginger Mushroom,Chinese,Veg,150.0,chinese,chinese
1161,Chilli Paneer  Gravy,Curry,Veg,150.0,curry,curry
1162,Chilli Mushroom Gravy,Curry,Veg,150.0,curry,curry
1163,Chilli Gobi Gravy,Curry,Veg,150.0,curry,curry
1164,Garlic Paneer  Gravy,Curry,Veg,150.0,curry,curry
1165,Baby Corn Manchurian Gravy,Curry,Veg,150.0,curry,curry
1166,Ps4 Special Dum Briyani,Sides,Veg,150.0,sides,sides
1167,Hyderabdi Dum Biryani,Biryani,Veg,150.0,biryani,biryani
1168,Gobi Fried Rice,Rice,Veg,150.0,rice,rice
1169,Ps4 Special Fried Rice,Rice,Veg,150.0,rice,rice
1170,Paneer Noodles,Curry,Veg,150.0,curry,curry
1171,Mushroom Noodles,Chinese,Veg,150.0,chinese,chinese
1172,Gobi Noodles,Chinese,Veg,150.0,chinese,chinese
1173,Ps4  Special Noodles,Chinese,Veg,150.0,chinese,chinese
1174,Paneer Pulao,Curry,Veg,150.0,curry,curry
1175,Mushroom Pulao,Rice,Veg,150.0,rice,rice
1176,Kaju Pulao,Rice,Veg,150.0,rice,rice
1177,Gobi Pulao,Rice,Veg,150.0,rice,rice
1178,Szechuan Fried Rice,Chinese,Veg,150.0,chinese,chinese
1179,Gobi Schezwan Fried Rice,Chinese,Veg,150.0,chinese,chinese
1180,Ps4 Spl Schezwan Fried Rice,Chinese,Veg,150.0,chinese,chinese
1181,Chettinadu Fried Rice,Chinese,Veg,150.0,chinese,chinese
1182,Paneer Chettinadu Fried Rice,Curry,Veg,150.0,curry,curry
1183,Mushroom Chettinadu Fried Rice,Chinese,Veg,150.0,chinese,chinese
1184,Gobi Chettinadu Fried Rice,Chinese,Veg,150.0,chinese,chinese
1185,Ps4 Spl Chettinadu Fried Rice,Chinese,Veg,150.0,chinese,chinese
1186,Srilankan Fried Rice,Chinese,Veg,150.0,chinese,chinese
1187,Kaju Fried Rice,Chinese,Veg,150.0,chinese,chinese
1188,Steamed Rice,Biryani,Veg,150.0,biryani,biryani
1189,Mushroom Fried Rice(indian),Chinese,Veg,150.0,chinese,chinese
1190,Veg Fried Rice(indian),Chinese,Veg,150.0,chinese,chinese
1191,Paneer Schezwan Noodles,Curry,Veg,150.0,curry,curry
1192,Mushroom Schezwan Noodles,Chinese,Veg,150.0,chinese,chinese
1193,Gobi Schezwan Noodles,Chinese,Veg,150.0,chinese,chinese
1194,Ps4 Spl Schezwan Noodles,Chinese,Veg,150.0,chinese,chinese
1195,Chettinadu Noodles,Chinese,Veg,150.0,chinese,chinese
1196,Paneer Chettinadu Noodles,Curry,Veg,150.0,curry,curry
1197,Mushroom Chettinadu Noodles,Chinese,Veg,150.0,chinese,chinese
1198,Gobi Chettinadu Noodles,Chinese,Veg,150.0,chinese,chinese
1199,Ps4 Spl Chettinadu Noodles,Chinese,Veg,150.0,chinese,chinese
1200,Srilankan Noodles,Chinese,Veg,150.0,chinese,chinese
1201,Kaju Noodles,Chinese,Veg,150.0,chinese,chinese
1202,Gobi Noodles(indian),Chinese,Veg,150.0,chinese,chinese
1203,Mushroom Noodles(indian),Chinese,Veg,150.0,chinese,chinese
1204,Ps4  Special Noodles(indian),Chinese,Veg,150.0,chinese,chinese
1205,Paneer Kali Mirchi,Curry,Veg,150.0,curry,curry
1206,Paneer Achari,Curry,Veg,150.0,curry,curry
1207,Sahi Paneer,Curry,Veg,150.0,curry,curry
1208,Hyd Paneer Gravy,Curry,Veg,150.0,curry,curry
1209,Mughlai Kadai Paneer,Curry,Veg,150.0,curry,curry
1210,Paneer Nawabi,Curry,Veg,150.0,curry,curry
1211,Paneer Kasthuri Masala,Curry,Veg,150.0,curry,curry
1212,Paneer Akbari Masala,Curry,Veg,150.0,curry,curry
1213,Mushroom Chettinad,Sides,Veg,150.0,sides,sides
1214,Hyd Mushroom Gravy,Curry,Veg,150.0,curry,curry
1215,Mushroom Saagwala Spl.,Sides,Veg,150.0,sides,sides
1216,Dhall Fry,Starter,Veg,150.0,starter,starter
1217,Dhall Masala,Curry,Veg,150.0,curry,curry
1218,Aloo Gobi Masala,Curry,Veg,150.0,curry,curry
1219,Kaju Masala,Curry,Veg,150.0,curry,curry
1220,Akbari Kofta,Sides,Veg,150.0,sides,sides
1221,Punjabi Kofta Curry,Curry,Veg,150.0,curry,curry
1222,Paneer Tikka Masala (Eve),Curry,Veg,150.0,curry,curry
1223,Channa Masala Tandoori,Curry,Veg,150.0,curry,curry
1224,Paneer 65 + Paneer Pulao,Curry,Veg,150.0,curry,curry
1225,Gobi 65 + Gobi Fried Rice,Rice,Veg,150.0,rice,rice
1226,Mushroom 65 + Mushroom Pulao,Rice,Veg,150.0,rice,rice
1227,Baby Corn 65 + Fried Rice,Rice,Veg,150.0,rice,rice
1228,Mushroom 65 + Mushroom Fried Rice,Rice,Veg,150.0,rice,rice
1229,Chilli Cheese Sandwich,Sides,Veg,150.0,sides,sides
1230,Bread Butter Jam,Sides,Veg,150.0,sides,sides
1231,Grill Veg. Sandwich,Sides,Veg,150.0,sides,sides
1232,Grill Veg. Cheese Sandwich,Sides,Veg,150.0,sides,sides
1233,Grill Cheese Sandwich,Sides,Veg,150.0,sides,sides
1234,Grill Chilly Cheese Sandwich,Sides,Veg,150.0,sides,sides
1235,Grill Mix Veg. Sandwich,Sides,Veg,150.0,sides,sides
1236,Grill Paneer Cheese Sandwich,Curry,Veg,150.0,curry,curry
1237,Grill Mushroom Cheese Sandwich,Sides,Veg,150.0,sides,sides
1238,Grill Aloo Capsicum Cheese Sandwich,Sides,Veg,150.0,sides,sides
1239,Pani Puri,Sides,Veg,150.0,sides,sides
1240,Bhel Puri,Sides,Veg,150.0,sides,sides
1241,Dahi Bhel Puri,Sides,Veg,150.0,sides,sides
1242,Masala Puri,Curry,Veg,150.0,curry,curry
1243,Sev Puri,Sides,Veg,150.0,sides,sides
1244,Aloo Puri,Sides,Veg,150.0,sides,sides
1245,Samosa Chana,Sides,Veg,150.0,sides,sides
1246,Bread Chana,Sides,Veg,150.0,sides,sides
1247,Dahi Pani Puri,Sides,Veg,150.0,sides,sides
1248,Dahi Samosa,Sides,Veg,150.0,sides,sides
1249,Dahi Papdi Chat,Sides,Veg,150.0,sides,sides
1250,Aloo Chat,Sides,Veg,150.0,sides,sides
1251,Paneer Pav Bhaji,Curry,Veg,150.0,curry,curry
1252,Mushroom Pav Bhaji,Sides,Veg,150.0,sides,sides
1253,Cheese Pav Bhaji,Sides,Veg,150.0,sides,sides
1254,Ps4 Spl. Bhel Puri,Sides,Veg,150.0,sides,sides
1255,Cutlet Chena,Sides,Veg,150.0,sides,sides
1256,Kachori Chana,Sides,Veg,150.0,sides,sides
1257,Dahi Kachori,Sides,Veg,150.0,sides,sides
1258,Special Mix Chat,Sides,Veg,150.0,sides,sides
1259,Chat Combo,Sides,Veg,150.0,sides,sides
1260,Samosa,Sides,Veg,150.0,sides,sides
1261,Veg Puff,Sides,Veg,150.0,sides,sides
1262,Paneer Puff,Curry,Veg,150.0,curry,curry
1263,Cutlet,Sides,Veg,150.0,sides,sides
1264,Kachori,Sides,Veg,150.0,sides,sides
1265,7'' Pizza Fromage,Sides,Veg,150.0,sides,sides
1266,7'' Pizza Champion,Sides,Veg,150.0,sides,sides
1267,7'' Paneer Temptation,Curry,Veg,150.0,curry,curry
1268,7'' Garlic Mushroom,Sides,Veg,150.0,sides,sides
1269,7'' Deluxe Veggie,Sides,Veg,150.0,sides,sides
1270,Special Jain Pizza,Sides,Veg,150.0,sides,sides
1271,Mint Lime Juice,Beverage,Veg,150.0,beverage,beverage
1272,Sweet Lime Juice (Sathukudi),Beverage,Veg,150.0,beverage,beverage
1273,Musk Melon  Juice,Beverage,Veg,150.0,beverage,beverage
1274,Chikoo Juice (Sapota),Beverage,Veg,150.0,beverage,beverage
1275,Ps4 Special Meals,Sides,Veg,150.0,sides,sides
1276,Bombay Meals,Sides,Veg,150.0,sides,sides
1277,Mini Meals,Sides,Veg,150.0,sides,sides
1278,Meals,Sides,Veg,150.0,sides,sides
1279,Sambar Rice,Biryani,Veg,150.0,biryani,biryani
1280,Variety Rice,Biryani,Veg,150.0,biryani,biryani
1281,Idly 65,Sides,Veg,150.0,sides,sides
1282,Ghee Garlic Podi Idly,Sides,Veg,150.0,sides,sides
1283,Idly Manchurian,Chinese,Veg,150.0,chinese,chinese
1284,Sirudhaniya Pongal (Eve),Sides,Veg,150.0,sides,sides
1285,Dosa,South Indian,Veg,150.0,south indian,south indian
1286,Masala Dosa,South Indian,Veg,150.0,south indian,south indian
1287,Podi Dosa,South Indian,Veg,150.0,south indian,south indian
1288,Onion Dosa,South Indian,Veg,150.0,south indian,south indian
1289,Ghee Roast,Sides,Veg,150.0,sides,sides
1290,Rava Dosa,South Indian,Veg,150.0,south indian,south indian
1291,Onion Rava Dosa,South Indian,Veg,150.0,south indian,south indian
1292,Plain Uthappam,Sides,Veg,150.0,sides,sides
1293,Onion Uthappam,Sides,Veg,150.0,sides,sides
1294,Ghee Roast With Masala,Curry,Veg,150.0,curry,curry
1295,Ghee Onion Dosai,South Indian,Veg,150.0,south indian,south indian
1296,Ghee Podi Dosai,South Indian,Veg,150.0,south indian,south indian
1297,Vadacurry Masala Dosai,South Indian,Veg,150.0,south indian,south indian
1298,Ghee Masala Dosai,South Indian,Veg,150.0,south indian,south indian
1299,Ps4 Spl. Uthappam,Sides,Veg,150.0,sides,sides
1300,Poondu Podi Uthappam,Sides,Veg,150.0,sides,sides
1301,Poondu Uthappam,Sides,Veg,150.0,sides,sides
1302,Nallennai Uthappam,Sides,Veg,150.0,sides,sides
1303,Veg. Uthappam,Sides,Veg,150.0,sides,sides
1304,Ghee Chinna Vengaya Uthappam,Sides,Veg,150.0,sides,sides
1305,Ghee Podi Uthappam,Sides,Veg,150.0,sides,sides
1306,Ghee Onion Rava Masala Dosai,South Indian,Veg,150.0,south indian,south indian
1307,Ghee Onion Rava Dosai,South Indian,Veg,150.0,south indian,south indian
1308,Ghee Rava Dosai,South Indian,Veg,150.0,south indian,south indian
1309,Ghee Rava Masala Dosai,South Indian,Veg,150.0,south indian,south indian
1310,Rava Masala Dosa,South Indian,Veg,150.0,south indian,south indian
1311,Venthaya Dosai Vadacurry,South Indian,Veg,150.0,south indian,south indian
1397,Apple Juice Sugarless,Beverage,Veg,150.0,beverage,beverage
1312,Paneer Masala Dosai,South Indian,Veg,150.0,south indian,south indian
1313,Mushroom Masala Dosai,South Indian,Veg,150.0,south indian,south indian
1314,Ps4 Spl. Keerai Dosai,South Indian,Veg,150.0,south indian,south indian
1315,Kambu Dosai (2 Pcs) (Wed),South Indian,Veg,150.0,south indian,south indian
1316,Adai Aviyal (Daily),Sides,Veg,150.0,sides,sides
1317,Mushroom Kabab Dum Briyani,Starter,Veg,150.0,starter,starter
1318,Paneer Kabab Dum Briyani,Curry,Veg,150.0,curry,curry
1319,Ps4 Paneer Veg Platter,Curry,Veg,150.0,curry,curry
1320,Family Naan,Bread,Veg,150.0,bread,bread
1321,Roti,Bread,Veg,150.0,bread,bread
1322,Kadak Roti,Bread,Veg,150.0,bread,bread
1323,Kaju Roti,Bread,Veg,150.0,bread,bread
1324,Pulka (2 Pcs),Bread,Veg,150.0,bread,bread
1325,Paneer Naan,Curry,Veg,150.0,curry,curry
1326,Badham Naan,Bread,Veg,150.0,bread,bread
1327,Masala Naan,Curry,Veg,150.0,curry,curry
1328,Sweet Naan,Bread,Veg,150.0,bread,bread
1329,Kaju Rocket,Sides,Veg,150.0,sides,sides
1330,Kaju Casatta,Sides,Veg,150.0,sides,sides
1331,Kaju Water Melon,Sides,Veg,150.0,sides,sides
1332,Kaju Pan,Sides,Veg,150.0,sides,sides
1333,Kaju Cone,Sides,Veg,150.0,sides,sides
1334,Chikoo Shake,Beverage,Veg,150.0,beverage,beverage
1335,Pomegranate Shake,Beverage,Veg,150.0,beverage,beverage
1336,Apple Shake,Beverage,Veg,150.0,beverage,beverage
1337,Strawberry Shake,Beverage,Veg,150.0,beverage,beverage
1338,Athi (Fig) Shake,Beverage,Veg,150.0,beverage,beverage
1339,Coconut Burfi,Sides,Veg,150.0,sides,sides
1340,Fancy Peda,Sides,Veg,150.0,sides,sides
1341,Ghee Chandrakala,Sides,Veg,150.0,sides,sides
1342,Special Ghee Laddu,Sides,Veg,150.0,sides,sides
1343,Dhota Burfi,Sides,Veg,150.0,sides,sides
1344,Special Ghee Laddu (250 Gms),Sides,Veg,150.0,sides,sides
1345,Karupatti Laddu (250 Gms),Sides,Veg,150.0,sides,sides
1346,Dhota Burfi (250 Gms),Sides,Veg,150.0,sides,sides
1347,Mothi Pak (250 Gms),Sides,Veg,150.0,sides,sides
1348,Kashmir Kalakand (250 Gms),Sides,Veg,150.0,sides,sides
1349,Kaju Kathli (250 Gms),Sides,Veg,150.0,sides,sides
1350,Badam Cake (250 Gms),Sides,Veg,150.0,sides,sides
1351,Kaju Sandwich (250 Gms),Sides,Veg,150.0,sides,sides
1352,Kaju Flower (250 Gms),Sides,Veg,150.0,sides,sides
1353,Dry Fruit Halwa (250 Gms),Dessert,Veg,150.0,dessert,dessert
1354,Spl Cashew Halwa (250 Gms),Dessert,Veg,150.0,dessert,dessert
1355,Spl Mysore Pak (250 Gms),Sides,Veg,150.0,sides,sides
1356,Gulab Jamun (500 Gms),Dessert,Veg,150.0,dessert,dessert
1357,Kaju Flower 250Gms,Sides,Veg,150.0,sides,sides
1358,Ghee Suryakala,Sides,Veg,150.0,sides,sides
1359,Ariselu (200 Grams),Sides,Veg,150.0,sides,sides
1360,Thenkuzhal Murukku (200 Grams),Sides,Veg,150.0,sides,sides
1361,Millagu Thattai (200 Grams),Sides,Veg,150.0,sides,sides
1362,Ellu Burfi (200 Grams),Sides,Veg,150.0,sides,sides
1363,Wheat Aloo Paratha,Sides,Veg,150.0,sides,sides
1364,Wheat Tandoori Paratha,Sides,Veg,150.0,sides,sides
1365,Wheat Paratha,Sides,Veg,150.0,sides,sides
1366,Wheat Roti,Bread,Veg,150.0,bread,bread
1367,Wheat Phulka,Sides,Veg,150.0,sides,sides
1368,Wheat Tandori Roti,Bread,Veg,150.0,bread,bread
1369,Wheat Uthappam,Sides,Veg,150.0,sides,sides
1370,Raagi Dosa,South Indian,Veg,150.0,south indian,south indian
1371,Wheat Dosa,South Indian,Veg,150.0,south indian,south indian
1372,Kambu Dosa,South Indian,Veg,150.0,south indian,south indian
1373,Special Keerai Dosa,South Indian,Veg,150.0,south indian,south indian
1374,Veg Sandwich Wheat Bread,Sides,Veg,150.0,sides,sides
1375,Cheese Sandwich Wheat Bread,Sides,Veg,150.0,sides,sides
1376,Chilli Cheese Sandwich Wheat Bread,Sides,Veg,150.0,sides,sides
1377,Grill Chilly Cheese Sandwich Wheat Bread,Sides,Veg,150.0,sides,sides
1378,Grill Veg Cheese Sandwich Wheat Bread,Sides,Veg,150.0,sides,sides
1379,Grill Paneer Cheese Sandwich Wheat Bread,Curry,Veg,150.0,curry,curry
1380,Grill Veg Sandwich Wheat Bread,Sides,Veg,150.0,sides,sides
1381,Grill Aloo Capsicum Cheese Sandwich Wheat Bread,Sides,Veg,150.0,sides,sides
1382,Grill Mix Veg Sandwich Wheat Bread,Sides,Veg,150.0,sides,sides
1383,Grill Mushroom Cheese Sandwich Wheat Bread,Sides,Veg,150.0,sides,sides
1384,Sirudhaniya Pongal,Sides,Veg,150.0,sides,sides
1385,Panavellam Milk Cake,Sides,Veg,150.0,sides,sides
1386,Karuppatti Kaju Kathli,Sides,Veg,150.0,sides,sides
1387,Karuppatti Mysore Pak,Sides,Veg,150.0,sides,sides
1388,Fresh Lime Juice Sugarless,Beverage,Veg,150.0,beverage,beverage
1389,Mint Lime Juice Sugarless,Beverage,Veg,150.0,beverage,beverage
1390,Papaya Juice Sugarless,Beverage,Veg,150.0,beverage,beverage
1391,Water Melon Juice Sugarless,Beverage,Veg,150.0,beverage,beverage
1392,Musk Melon Juice Sugarless,Beverage,Veg,150.0,beverage,beverage
1393,Pineapple Juice Sugarless,Beverage,Veg,150.0,beverage,beverage
1394,Grape Juice Sugarless,Beverage,Veg,150.0,beverage,beverage
1395,Chikoo Juice (Sapota) Sugarless,Beverage,Veg,150.0,beverage,beverage
1396,Sweet Lime Juice (Sathukudi) Sugarless,Beverage,Veg,150.0,beverage,beverage
1398,Pomegranate Juice (Madhulam) Sugarless,Beverage,Veg,150.0,beverage,beverage
1399,Orange Juice Sugarless,Beverage,Veg,150.0,beverage,beverage
1400,Special Veg Meals(Sambar + Rice + Rasam + Kootu + Poriyal + Buttermilk + Kara Kozambhu/Moore Kozambhu + Papad + Sweet + Pickle + Veg Pakora  + 1 Chapati + Korma + Rice Papad + Dal + Chutney),Biryani,Veg,150.0,biryani,biryani
1401,Chicken Biryani Thali,Biryani,Non-Veg,150.0,biryani,biryani
1402,Mutton Meals,Sides,Non-Veg,150.0,sides,sides
1403,Egg Kothu Idli,South Indian,Egg,150.0,south indian,south indian
1404,Pandia's Curry Dosa,South Indian,Veg,150.0,south indian,south indian
1405,Plain Dosa ( 1 Pc ),South Indian,Veg,150.0,south indian,south indian
1406,Chicken Kizhi Parota,Sides,Non-Veg,150.0,sides,sides
1407,Pandia's Fried Chicken,Sides,Non-Veg,150.0,sides,sides
1408,Masala Chicken 65,Curry,Non-Veg,150.0,curry,curry
1409,Barbeque Chicken,Sides,Non-Veg,150.0,sides,sides
1410,Pepper Barbeque Chicken,Sides,Non-Veg,150.0,sides,sides
1411,Mutton Kola Urundai(5 Pcs),Sides,Non-Veg,150.0,sides,sides
1412,Vanjaram Fish Tawa Fry,Starter,Non-Veg,150.0,starter,starter
1413,"Tandoori Chicken (served with  extra mint chutney, salad or mayo)",Sides,Non-Veg,150.0,sides,sides
1414,Mutton Chops (5pcs),Sides,Non-Veg,150.0,sides,sides
1415,"Special Mutton Kurma (4pcs, 500ml)",Sides,Non-Veg,150.0,sides,sides
1416,"Attukal Paya (3pcs, 500ml)",Sides,Non-Veg,150.0,sides,sides
1417,Vegetable Biryani,Biryani,Veg,150.0,biryani,biryani
1418,Chicken Potlam Briyani,Sides,Non-Veg,150.0,sides,sides
1419,Chicken Biryani (600gms)(served with raita and salan),Biryani,Non-Veg,150.0,biryani,biryani
1420,Mughlai Chicken Biryani,Biryani,Non-Veg,150.0,biryani,biryani
1421,Special Chicken Biryani,Biryani,Non-Veg,150.0,biryani,biryani
1422,Chettinad Chicken Biryani,Biryani,Non-Veg,150.0,biryani,biryani
1423,Tawa Chicken Biryani,Biryani,Non-Veg,150.0,biryani,biryani
1424,Red Hot Chicken Biryani,Biryani,Non-Veg,150.0,biryani,biryani
1425,Black Peppery Chicken Biryani,Biryani,Non-Veg,150.0,biryani,biryani
1426,Mutton Biryani (600gms)(served with raita and salan),Biryani,Non-Veg,150.0,biryani,biryani
1427,Spicy Chicken 65,Starter,Non-Veg,150.0,starter,starter
1428,Navarathan Sadha Beeda,Sides,Veg,150.0,sides,sides
1429,Spl Navarathan Beeda,Sides,Veg,150.0,sides,sides
1430,Rajinikantha Pan,Sides,Veg,150.0,sides,sides
1431,Chocolate With Caramel Pan,Sides,Veg,150.0,sides,sides
1432,Vanilla Pan,Sides,Veg,150.0,sides,sides
1433,Herseley Caramel Pan,Sides,Veg,150.0,sides,sides
1434,Herseley Chocolate Pan,Sides,Veg,150.0,sides,sides
1435,All Berry Pan,Sides,Veg,150.0,sides,sides
1436,Blue Berry Pan,Sides,Veg,150.0,sides,sides
1437,Cran Berry Pan,Sides,Veg,150.0,sides,sides
1438,Rasberry Pan,Sides,Veg,150.0,sides,sides
